,ct1,ct2,ID,Statistic,U,pvalue,n_adenoma_ROIs,n_cancer_ROIs,median_adenoma,median_carcinoma,newindex,StatisticType,StatType,UniqueStatID
451,A,B,26,TCM_A-B_H1-nBars,570.0,0.840675727077904,41,27,11.0,11.0,26_A-B,TCM,TCM_H1-nBars,26_TCM_A-B_H1-nBars
452,A,B,26,TCM_A-B_H0-death-mean,571.0,0.831265137958093,41,27,3.575543208585845,3.457636599942972,26_A-B,TCM,TCM_H0-death-mean,26_TCM_A-B_H0-death-mean
453,A,B,26,TCM_A-B_H0-death-sd,513.0,0.6161156923619577,41,27,18.19728205189019,20.57389925684327,26_A-B,TCM,TCM_H0-death-sd,26_TCM_A-B_H0-death-sd
454,A,B,26,TCM_A-B_H1-birth-mean,585.0,0.6976043948267361,41,27,8.897768610402158,6.582789301872253,26_A-B,TCM,TCM_H1-birth-mean,26_TCM_A-B_H1-birth-mean
455,A,B,26,TCM_A-B_H1-death-mean,561.0,0.9300845026631477,41,27,18.500192301613943,18.5486262185233,26_A-B,TCM,TCM_H1-death-mean,26_TCM_A-B_H1-death-mean
456,A,B,26,TCM_A-B_H1-death-sd,537.0,0.8410542193216205,41,27,11.55967095501291,15.16417700676814,26_A-B,TCM,TCM_H1-death-sd,26_TCM_A-B_H1-death-sd
457,A,B,26,TCM_A-B_H1-persistence-mean,539.0,0.86070480936118,41,27,8.845483842648958,9.832068442725218,26_A-B,TCM,TCM_H1-persistence-mean,26_TCM_A-B_H1-persistence-mean
458,A,B,26,TCM_A-B_H1-persistence-sd,552.0,0.9899995174281373,41,27,10.85558056222251,11.732623323688944,26_A-B,TCM,TCM_H1-persistence-sd,26_TCM_A-B_H1-persistence-sd
459,A,B,27,WassersteinDistance_A-B,541.0,0.765594483995764,23,45,44.85076793150791,37.13249565899947,27_A-B,WassersteinDistance,WassersteinDistance,27_WassersteinDistance_A-B
460,A,B,27,PCF_A-B_gmax,589.0,0.35738852122582265,23,45,3.2038569857284567,2.9194184518844417,27_A-B,PCF,PCF_gmax,27_PCF_A-B_gmax
461,A,B,27,PCF_A-B_rpeak,475.0,0.5597969003606011,23,45,5.0,5.0,27_A-B,PCF,PCF_rpeak,27_PCF_A-B_rpeak
462,A,B,27,PCF_A-B_gmin,336.0,0.018963330331271802,23,45,0.9427598152208672,0.9857299804820993,27_A-B,PCF,PCF_gmin,27_PCF_A-B_gmin
463,A,B,27,PCF_A-B_rtrough,502.0,0.8446805401208928,23,45,125.0,115.0,27_A-B,PCF,PCF_rtrough,27_PCF_A-B_rtrough
464,A,B,27,PCF_A-B_int0_20,578.0,0.43670887698664274,23,45,55.55236391397344,55.43872960678421,27_A-B,PCF,PCF_int0_20,27_PCF_A-B_int0_20
465,A,B,27,PCF_A-B_int0_40,574.0,0.4678927666933247,23,45,98.50997012069884,100.5158162061458,27_A-B,PCF,PCF_int0_40,27_PCF_A-B_int0_40
466,A,B,27,PCF_A-B_int0_100,563.0,0.5596765005897473,23,45,171.64689571759578,190.04990913728915,27_A-B,PCF,PCF_int0_100,27_PCF_A-B_int0_100
467,A,B,27,TCM_A-B_H0-nBars,521.0,0.9689321237012577,23,45,19.0,20.0,27_A-B,TCM,TCM_H0-nBars,27_TCM_A-B_H0-nBars
468,A,B,27,TCM_A-B_H1-nBars,563.0,0.5590720459103062,23,45,18.0,16.0,27_A-B,TCM,TCM_H1-nBars,27_TCM_A-B_H1-nBars
469,A,B,27,TCM_A-B_H0-death-mean,470.0,0.5423603954556331,23,45,10.247209467535669,10.976997318933137,27_A-B,TCM,TCM_H0-death-mean,27_TCM_A-B_H0-death-mean
470,A,B,27,TCM_A-B_H0-death-sd,539.0,0.7854531959267508,23,45,12.28888804849907,11.966326713019187,27_A-B,TCM,TCM_H0-death-sd,27_TCM_A-B_H0-death-sd
471,A,B,27,TCM_A-B_H1-birth-mean,429.0,0.2539869870305915,23,45,19.017518997192383,22.4807243347168,27_A-B,TCM,TCM_H1-birth-mean,27_TCM_A-B_H1-birth-mean
472,A,B,27,TCM_A-B_H1-death-mean,509.0,0.9174060749036631,23,45,32.761046409606934,30.34318360828218,27_A-B,TCM,TCM_H1-death-mean,27_TCM_A-B_H1-death-mean
473,A,B,27,TCM_A-B_H1-death-sd,512.0,0.9483224411987767,23,45,9.757131100841958,11.960986636305456,27_A-B,TCM,TCM_H1-death-sd,27_TCM_A-B_H1-death-sd
474,A,B,27,TCM_A-B_H1-persistence-mean,523.0,0.9483224411987767,23,45,10.216538499902796,9.62384671635098,27_A-B,TCM,TCM_H1-persistence-mean,27_TCM_A-B_H1-persistence-mean
475,A,B,27,TCM_A-B_H1-persistence-sd,497.0,0.7954390696872643,23,45,9.652995306799657,11.11121200442087,27_A-B,TCM,TCM_H1-persistence-sd,27_TCM_A-B_H1-persistence-sd
476,A,B,28,WassersteinDistance_A-B,498.0,0.0041575242035683385,43,37,42.591305897138376,77.00834910234104,28_A-B,WassersteinDistance,WassersteinDistance,28_WassersteinDistance_A-B
477,A,B,28,PCF_A-B_gmax,1590.0,1.8327662442531386e-14,43,37,3.4460835821304348,1.0181782756703035,28_A-B,PCF,PCF_gmax,28_PCF_A-B_gmax
478,A,B,28,PCF_A-B_rpeak,0.0,7.35039846308125e-15,43,37,5.0,135.0,28_A-B,PCF,PCF_rpeak,28_PCF_A-B_rpeak
479,A,B,28,PCF_A-B_gmin,1591.0,1.6999968596455203e-14,43,37,0.9822857748969916,0.1362217966863287,28_A-B,PCF,PCF_gmin,28_PCF_A-B_gmin
480,A,B,28,PCF_A-B_rtrough,1591.0,8.75862659915345e-15,43,37,130.0,5.0,28_A-B,PCF,PCF_rtrough,28_PCF_A-B_rtrough
481,A,B,28,PCF_A-B_int0_20,1591.0,1.6999968596455203e-14,43,37,66.08020888191398,4.078474531150845,28_A-B,PCF,PCF_int0_20,28_PCF_A-B_int0_20
482,A,B,28,PCF_A-B_int0_40,1591.0,1.6999968596455203e-14,43,37,113.19117242752355,15.479007440947072,28_A-B,PCF,PCF_int0_40,28_PCF_A-B_int0_40
483,A,B,28,PCF_A-B_int0_100,1591.0,1.6999968596455203e-14,43,37,196.07491576510205,65.07089540852064,28_A-B,PCF,PCF_int0_100,28_PCF_A-B_int0_100
484,A,B,28,TCM_A-B_H0-nBars,721.0,0.4745240267323868,43,37,16.0,17.0,28_A-B,TCM,TCM_H0-nBars,28_TCM_A-B_H0-nBars
485,A,B,28,TCM_A-B_H1-nBars,779.5,0.8808853662854194,43,37,14.0,14.0,28_A-B,TCM,TCM_H1-nBars,28_TCM_A-B_H1-nBars
486,A,B,28,TCM_A-B_H0-death-mean,1038.0,0.019531765708216083,43,37,11.28238478539046,8.210629440779272,28_A-B,TCM,TCM_H0-death-mean,28_TCM_A-B_H0-death-mean
487,A,B,28,TCM_A-B_H0-death-sd,920.0,0.23147785388855768,43,37,17.41792502458732,11.356549375121858,28_A-B,TCM,TCM_H0-death-sd,28_TCM_A-B_H0-death-sd
488,A,B,28,TCM_A-B_H1-birth-mean,1055.0,0.012445023818920677,43,37,22.370841932296752,13.693694257736206,28_A-B,TCM,TCM_H1-birth-mean,28_TCM_A-B_H1-birth-mean
489,A,B,28,TCM_A-B_H1-death-mean,962.0,0.10918938196966593,43,37,35.800803926255966,28.59135994158293,28_A-B,TCM,TCM_H1-death-mean,28_TCM_A-B_H1-death-mean
490,A,B,28,TCM_A-B_H1-death-sd,837.0,0.692372850739036,43,37,13.611175337106356,9.559404533625283,28_A-B,TCM,TCM_H1-death-sd,28_TCM_A-B_H1-death-sd
491,A,B,28,TCM_A-B_H1-persistence-mean,916.0,0.24687958531365362,43,37,13.992472742373744,10.787669533177429,28_A-B,TCM,TCM_H1-persistence-mean,28_TCM_A-B_H1-persistence-mean
492,A,B,28,TCM_A-B_H1-persistence-sd,892.0,0.3542539789404422,43,37,13.351277164065612,11.997076996296856,28_A-B,TCM,TCM_H1-persistence-sd,28_TCM_A-B_H1-persistence-sd
493,A,B,29,WassersteinDistance_A-B,216.0,1.3945424379627172e-06,39,33,45.9451625645758,116.16722487096854,29_A-B,WassersteinDistance,WassersteinDistance,29_WassersteinDistance_A-B
494,A,B,29,PCF_A-B_gmax,1218.0,8.749369162498805e-11,39,33,3.2923255194409897,1.16024372735687,29_A-B,PCF,PCF_gmax,29_PCF_A-B_gmax
495,A,B,29,PCF_A-B_rpeak,267.0,8.767360913660932e-06,39,33,0.0,60.0,29_A-B,PCF,PCF_rpeak,29_PCF_A-B_rpeak
496,A,B,29,PCF_A-B_gmin,1106.0,1.7763397833548501e-07,39,33,1.0180416684657057,0.8888145139610104,29_A-B,PCF,PCF_gmin,29_PCF_A-B_gmin
497,A,B,29,PCF_A-B_rtrough,1128.5,2.666821973310793e-08,39,33,140.0,10.0,29_A-B,PCF,PCF_rtrough,29_PCF_A-B_rtrough
498,A,B,29,PCF_A-B_int0_20,1253.0,5.8739266436748284e-12,39,33,62.50905465079751,19.82421097381198,29_A-B,PCF,PCF_int0_20,29_PCF_A-B_int0_20
499,A,B,29,PCF_A-B_int0_40,1244.0,1.193800928663757e-11,39,33,105.24114909712948,39.87243784352947,29_A-B,PCF,PCF_int0_40,29_PCF_A-B_int0_40
500,A,B,29,PCF_A-B_int0_100,1223.0,6.004476535544854e-11,39,33,189.77241646710613,100.87983766213162,29_A-B,PCF,PCF_int0_100,29_PCF_A-B_int0_100
501,A,B,29,TCM_A-B_H0-nBars,697.0,0.5485910320798797,39,33,16.0,15.0,29_A-B,TCM,TCM_H0-nBars,29_TCM_A-B_H0-nBars
502,A,B,29,TCM_A-B_H1-nBars,772.5,0.1456153291036019,39,33,14.0,12.0,29_A-B,TCM,TCM_H1-nBars,29_TCM_A-B_H1-nBars
503,A,B,29,TCM_A-B_H0-death-mean,1020.0,2.143424572916421e-05,39,33,8.880185555509076,1.4859369366559594,29_A-B,TCM,TCM_H0-death-mean,29_TCM_A-B_H0-death-mean
504,A,B,29,TCM_A-B_H0-death-sd,616.0,0.7602570970814251,39,33,15.616304654791284,16.12448228289474,29_A-B,TCM,TCM_H0-death-sd,29_TCM_A-B_H0-death-sd
505,A,B,29,TCM_A-B_H1-birth-mean,1002.0,5.210630963406033e-05,39,33,17.270575743455154,7.211234251658122,29_A-B,TCM,TCM_H1-birth-mean,29_TCM_A-B_H1-birth-mean
506,A,B,29,TCM_A-B_H1-death-mean,917.0,0.002033218331832576,39,33,28.60442373487685,16.951074673370883,29_A-B,TCM,TCM_H1-death-mean,29_TCM_A-B_H1-death-mean
507,A,B,29,TCM_A-B_H1-death-sd,608.0,0.6924326104260836,39,33,11.998659172884627,13.067722853880587,29_A-B,TCM,TCM_H1-death-sd,29_TCM_A-B_H1-death-sd
508,A,B,29,TCM_A-B_H1-persistence-mean,784.0,0.1135984538570448,39,33,14.609496903419494,5.919395367304484,29_A-B,TCM,TCM_H1-persistence-mean,29_TCM_A-B_H1-persistence-mean
509,A,B,29,TCM_A-B_H1-persistence-sd,730.0,0.33108160684392973,39,33,12.230660371255908,6.793140373301902,29_A-B,TCM,TCM_H1-persistence-sd,29_TCM_A-B_H1-persistence-sd
510,A,B,30,WassersteinDistance_A-B,1507.0,8.436748878620009e-07,49,38,94.39297481687538,35.500690090621745,30_A-B,WassersteinDistance,WassersteinDistance,30_WassersteinDistance_A-B
511,A,B,30,PCF_A-B_gmax,10.0,3.3424688310671772e-15,49,38,1.0160373086269088,2.7475193921195475,30_A-B,PCF,PCF_gmax,30_PCF_A-B_gmax
512,A,B,30,PCF_A-B_rpeak,1862.0,1.0308820046500147e-15,49,38,130.0,5.0,30_A-B,PCF,PCF_rpeak,30_PCF_A-B_rpeak
513,A,B,30,PCF_A-B_gmin,0.0,1.678903507685573e-15,49,38,0.1251741887290216,0.9743867218529837,30_A-B,PCF,PCF_gmin,30_PCF_A-B_gmin
514,A,B,30,PCF_A-B_rtrough,0.0,4.828449474452092e-16,49,38,0.0,120.0,30_A-B,PCF,PCF_rtrough,30_PCF_A-B_rtrough
515,A,B,30,PCF_A-B_int0_20,0.0,1.679396073061097e-15,49,38,3.85098186038109,53.423665814317985,30_A-B,PCF,PCF_int0_20,30_PCF_A-B_int0_20
516,A,B,30,PCF_A-B_int0_40,0.0,1.679396073061097e-15,49,38,13.588534547492912,93.27051124397804,30_A-B,PCF,PCF_int0_40,30_PCF_A-B_int0_40
517,A,B,30,PCF_A-B_int0_100,0.0,1.679396073061097e-15,49,38,63.2638601926491,157.35249365636668,30_A-B,PCF,PCF_int0_100,30_PCF_A-B_int0_100
518,A,B,30,TCM_A-B_H0-nBars,660.5,0.02062598668891941,49,38,16.0,20.0,30_A-B,TCM,TCM_H0-nBars,30_TCM_A-B_H0-nBars
519,A,B,30,TCM_A-B_H1-nBars,759.5,0.14256731743764214,49,38,14.0,18.0,30_A-B,TCM,TCM_H1-nBars,30_TCM_A-B_H1-nBars
520,A,B,30,TCM_A-B_H0-death-mean,841.0,0.4437248767877152,49,38,5.90007349377629,5.996432742095639,30_A-B,TCM,TCM_H0-death-mean,30_TCM_A-B_H0-death-mean
521,A,B,30,TCM_A-B_H0-death-sd,1128.0,0.09264695305475605,49,38,13.613454615128944,8.519920825292576,30_A-B,TCM,TCM_H0-death-sd,30_TCM_A-B_H0-death-sd
522,A,B,30,TCM_A-B_H1-birth-mean,795.0,0.24622199289705626,49,38,13.222623189290363,14.324850750991276,30_A-B,TCM,TCM_H1-birth-mean,30_TCM_A-B_H1-birth-mean
523,A,B,30,TCM_A-B_H1-death-mean,954.0,0.8473119466350729,49,38,21.819053194345905,20.549418144058762,30_A-B,TCM,TCM_H1-death-mean,30_TCM_A-B_H1-death-mean
524,A,B,30,TCM_A-B_H1-death-sd,1163.0,0.0475779909601766,49,38,11.094914339890355,3.921180561268352,30_A-B,TCM,TCM_H1-death-sd,30_TCM_A-B_H1-death-sd
525,A,B,30,TCM_A-B_H1-persistence-mean,1137.0,0.07864257815939488,49,38,11.09225001505443,4.000591529740228,30_A-B,TCM,TCM_H1-persistence-mean,30_TCM_A-B_H1-persistence-mean
526,A,B,30,TCM_A-B_H1-persistence-sd,1145.0,0.06768789092412925,49,38,11.286349857632777,6.1883316926074965,30_A-B,TCM,TCM_H1-persistence-sd,30_TCM_A-B_H1-persistence-sd
527,A,B,31,WassersteinDistance_A-B,157.0,0.8253387183449716,11,30,81.09674326035055,79.57745069665656,31_A-B,WassersteinDistance,WassersteinDistance,31_WassersteinDistance_A-B
528,A,B,31,PCF_A-B_gmax,219.0,0.11543880517571549,11,30,1.0556678206503978,1.0333897513299446,31_A-B,PCF,PCF_gmax,31_PCF_A-B_gmax
529,A,B,31,PCF_A-B_rpeak,188.5,0.4968264614874749,11,30,125.0,112.5,31_A-B,PCF,PCF_rpeak,31_PCF_A-B_rpeak
530,A,B,31,PCF_A-B_gmin,158.0,0.848296403675894,11,30,0.1457167875572715,0.10263745888769579,31_A-B,PCF,PCF_gmin,31_PCF_A-B_gmin
531,A,B,31,PCF_A-B_rtrough,173.0,0.8064126192356007,11,30,5.0,0.0,31_A-B,PCF,PCF_rtrough,31_PCF_A-B_rtrough
532,A,B,31,PCF_A-B_int0_20,179.0,0.691197364999435,11,30,3.619222815557032,3.3838977507010433,31_A-B,PCF,PCF_int0_20,31_PCF_A-B_int0_20
533,A,B,31,PCF_A-B_int0_40,185.0,0.5661182821253579,11,30,15.08545575804428,12.460847245817423,31_A-B,PCF,PCF_int0_40,31_PCF_A-B_int0_40
534,A,B,31,PCF_A-B_int0_100,185.0,0.5661182821253579,11,30,68.8653440963429,63.25041085311765,31_A-B,PCF,PCF_int0_100,31_PCF_A-B_int0_100
535,A,B,31,TCM_A-B_H0-nBars,151.5,0.7015565901323015,11,30,17.0,18.5,31_A-B,TCM,TCM_H0-nBars,31_TCM_A-B_H0-nBars
536,A,B,31,TCM_A-B_H1-nBars,171.5,0.8594699759054661,11,30,17.0,17.5,31_A-B,TCM,TCM_H1-nBars,31_TCM_A-B_H1-nBars
537,A,B,31,TCM_A-B_H0-death-mean,110.0,0.10879454432900652,11,30,3.7018098059453455,7.507421247343509,31_A-B,TCM,TCM_H0-death-mean,31_TCM_A-B_H0-death-mean
538,A,B,31,TCM_A-B_H0-death-sd,105.0,0.07998770539049414,11,30,5.962462896816408,12.909638729448094,31_A-B,TCM,TCM_H0-death-sd,31_TCM_A-B_H0-death-sd
539,A,B,31,TCM_A-B_H1-birth-mean,83.0,0.016480532404738013,11,30,5.757261148095131,16.46086526350542,31_A-B,TCM,TCM_H1-birth-mean,31_TCM_A-B_H1-birth-mean
540,A,B,31,TCM_A-B_H1-death-mean,83.0,0.016480532404738013,11,30,9.015399112701417,24.235572862059705,31_A-B,TCM,TCM_H1-death-mean,31_TCM_A-B_H1-death-mean
541,A,B,31,TCM_A-B_H1-death-sd,118.0,0.17123728215534872,11,30,4.705556034804716,9.057461543183944,31_A-B,TCM,TCM_H1-death-sd,31_TCM_A-B_H1-death-sd
542,A,B,31,TCM_A-B_H1-persistence-mean,127.0,0.2698454503722121,11,30,6.214887246489525,8.259649446937772,31_A-B,TCM,TCM_H1-persistence-mean,31_TCM_A-B_H1-persistence-mean
543,A,B,31,TCM_A-B_H1-persistence-sd,112.0,0.12239804644933015,11,30,4.98019947521852,8.79070821639384,31_A-B,TCM,TCM_H1-persistence-sd,31_TCM_A-B_H1-persistence-sd
544,A,B,32,WassersteinDistance_A-B,417.0,0.2307388779093834,26,39,75.91225929461314,105.75748300202471,32_A-B,WassersteinDistance,WassersteinDistance,32_WassersteinDistance_A-B
545,A,B,32,PCF_A-B_gmax,145.0,1.2938393922034956e-06,26,39,1.0185894941649085,1.18735222352124,32_A-B,PCF,PCF_gmax,32_PCF_A-B_gmax
546,A,B,32,PCF_A-B_rpeak,848.5,4.666041953581775e-06,26,39,127.5,20.0,32_A-B,PCF,PCF_rpeak,32_PCF_A-B_rpeak
547,A,B,32,PCF_A-B_gmin,9.0,2.704608569223291e-11,26,39,0.1194050537767275,0.9009111907762029,32_A-B,PCF,PCF_gmin,32_PCF_A-B_gmin
548,A,B,32,PCF_A-B_rtrough,186.5,1.152272398985396e-05,26,39,0.0,55.0,32_A-B,PCF,PCF_rtrough,32_PCF_A-B_rtrough
549,A,B,32,PCF_A-B_int0_20,9.0,2.704608569223291e-11,26,39,3.8032752048360194,20.70270704172449,32_A-B,PCF,PCF_int0_20,32_PCF_A-B_int0_20
550,A,B,32,PCF_A-B_int0_40,35.0,2.7250758504738123e-10,26,39,13.180615797215975,40.488923849789145,32_A-B,PCF,PCF_int0_40,32_PCF_A-B_int0_40
551,A,B,32,PCF_A-B_int0_100,65.0,3.3809142389895364e-09,26,39,64.58479833438827,100.51291238861909,32_A-B,PCF,PCF_int0_100,32_PCF_A-B_int0_100
552,A,B,32,TCM_A-B_H0-nBars,608.5,0.17550801193019372,26,39,16.0,13.0,32_A-B,TCM,TCM_H0-nBars,32_TCM_A-B_H0-nBars
553,A,B,32,TCM_A-B_H1-nBars,670.5,0.0286745718205121,26,39,15.5,10.0,32_A-B,TCM,TCM_H1-nBars,32_TCM_A-B_H1-nBars
554,A,B,32,TCM_A-B_H0-death-mean,572.0,0.38775656809120007,26,39,5.70356507370048,5.434180801712415,32_A-B,TCM,TCM_H0-death-mean,32_TCM_A-B_H0-death-mean
555,A,B,32,TCM_A-B_H0-death-sd,399.0,0.15001222003086598,26,39,12.747811760908869,21.680547859458947,32_A-B,TCM,TCM_H0-death-sd,32_TCM_A-B_H0-death-sd
556,A,B,32,TCM_A-B_H1-birth-mean,599.0,0.2204801843365226,26,39,12.305255763114445,12.358565521240234,32_A-B,TCM,TCM_H1-birth-mean,32_TCM_A-B_H1-birth-mean
557,A,B,32,TCM_A-B_H1-death-mean,485.0,0.7734250768131312,26,39,19.899533611007463,24.17803224764372,32_A-B,TCM,TCM_H1-death-mean,32_TCM_A-B_H1-death-mean
558,A,B,32,TCM_A-B_H1-death-sd,444.0,0.4026421428671889,26,39,10.407516292834751,17.701790957591633,32_A-B,TCM,TCM_H1-death-sd,32_TCM_A-B_H1-death-sd
559,A,B,32,TCM_A-B_H1-persistence-mean,466.0,0.5875988713603326,26,39,10.858875570161379,12.07229288071394,32_A-B,TCM,TCM_H1-persistence-mean,32_TCM_A-B_H1-persistence-mean
560,A,B,32,TCM_A-B_H1-persistence-sd,500.0,0.9306406489398111,26,39,9.869807932750655,12.379263211378396,32_A-B,TCM,TCM_H1-persistence-sd,32_TCM_A-B_H1-persistence-sd
561,A,B,33,WassersteinDistance_A-B,1668.0,3.8899018884887335e-09,41,47,110.89418704514382,29.34852602123028,33_A-B,WassersteinDistance,WassersteinDistance,33_WassersteinDistance_A-B
562,A,B,33,PCF_A-B_gmax,272.0,7.467125340588724e-09,41,47,1.134387274086359,2.7791501678780786,33_A-B,PCF,PCF_gmax,33_PCF_A-B_gmax
563,A,B,33,PCF_A-B_rpeak,1473.0,1.1203911466015696e-05,41,47,35.0,5.0,33_A-B,PCF,PCF_rpeak,33_PCF_A-B_rpeak
564,A,B,33,PCF_A-B_gmin,429.0,7.940015537140752e-06,41,47,0.8651802403365407,0.9788022046962572,33_A-B,PCF,PCF_gmin,33_PCF_A-B_gmin
565,A,B,33,PCF_A-B_rtrough,367.5,5.593407605160335e-07,41,47,30.0,110.0,33_A-B,PCF,PCF_rtrough,33_PCF_A-B_rtrough
566,A,B,33,PCF_A-B_int0_20,187.0,8.522724912673775e-11,41,47,20.09668305478833,51.522827091718185,33_A-B,PCF,PCF_int0_20,33_PCF_A-B_int0_20
567,A,B,33,PCF_A-B_int0_40,233.0,1.0197188890390466e-09,41,47,39.7032452405176,90.24208228969717,33_A-B,PCF,PCF_int0_40,33_PCF_A-B_int0_40
568,A,B,33,PCF_A-B_int0_100,307.0,4.081266805862805e-08,41,47,99.80192302599268,168.01862182554933,33_A-B,PCF,PCF_int0_100,33_PCF_A-B_int0_100
569,A,B,33,TCM_A-B_H0-nBars,568.0,0.0009323836300738862,41,47,13.0,20.0,33_A-B,TCM,TCM_H0-nBars,33_TCM_A-B_H0-nBars
570,A,B,33,TCM_A-B_H1-nBars,460.0,2.4773390628081105e-05,41,47,11.0,18.0,33_A-B,TCM,TCM_H1-nBars,33_TCM_A-B_H1-nBars
571,A,B,33,TCM_A-B_H0-death-mean,583.0,0.001479788946796771,41,47,4.415544780250639,11.895291745588183,33_A-B,TCM,TCM_H0-death-mean,33_TCM_A-B_H0-death-mean
572,A,B,33,TCM_A-B_H0-death-sd,1283.0,0.00762211104776678,41,47,22.505117294924425,10.652080954025836,33_A-B,TCM,TCM_H0-death-sd,33_TCM_A-B_H0-death-sd
573,A,B,33,TCM_A-B_H1-birth-mean,548.0,0.0005177798769931391,41,47,7.785409587959293,22.08369517326355,33_A-B,TCM,TCM_H1-birth-mean,33_TCM_A-B_H1-birth-mean
574,A,B,33,TCM_A-B_H1-death-mean,898.0,0.5866403620308774,41,47,25.00606855005026,30.467692874726797,33_A-B,TCM,TCM_H1-death-mean,33_TCM_A-B_H1-death-mean
575,A,B,33,TCM_A-B_H1-death-sd,1309.0,0.0039035729955481514,41,47,20.400490924894942,3.6518916479883017,33_A-B,TCM,TCM_H1-death-sd,33_TCM_A-B_H1-death-sd
576,A,B,33,TCM_A-B_H1-persistence-mean,1251.0,0.0163640506819752,41,47,15.093710385836088,4.146530201560573,33_A-B,TCM,TCM_H1-persistence-mean,33_TCM_A-B_H1-persistence-mean
577,A,B,33,TCM_A-B_H1-persistence-sd,1226.0,0.02841031231512484,41,47,17.37414792298153,6.115535188980115,33_A-B,TCM,TCM_H1-persistence-sd,33_TCM_A-B_H1-persistence-sd
578,A,B,34,WassersteinDistance_A-B,695.0,0.025717169100272077,30,35,103.67772372168582,82.11691132964555,34_A-B,WassersteinDistance,WassersteinDistance,34_WassersteinDistance_A-B
579,A,B,34,PCF_A-B_gmax,845.0,2.6187827365973796e-05,30,35,1.1356962182087216,1.021771925187618,34_A-B,PCF,PCF_gmax,34_PCF_A-B_gmax
580,A,B,34,PCF_A-B_rpeak,229.0,9.69202435964489e-05,30,35,57.5,120.0,34_A-B,PCF,PCF_rpeak,34_PCF_A-B_rpeak
581,A,B,34,PCF_A-B_gmin,998.0,5.046764995542942e-10,30,35,0.8998572762735362,0.1382404284524037,34_A-B,PCF,PCF_gmin,34_PCF_A-B_gmin
582,A,B,34,PCF_A-B_rtrough,820.0,7.544410026892262e-05,30,35,27.5,5.0,34_A-B,PCF,PCF_rtrough,34_PCF_A-B_rtrough
583,A,B,34,PCF_A-B_int0_20,983.0,1.7413926928348916e-09,30,35,20.040351671662236,3.90246042842165,34_A-B,PCF,PCF_int0_20,34_PCF_A-B_int0_20
584,A,B,34,PCF_A-B_int0_40,973.0,3.8932143288549245e-09,30,35,40.06712797888639,14.759248874973434,34_A-B,PCF,PCF_int0_40,34_PCF_A-B_int0_40
585,A,B,34,PCF_A-B_int0_100,948.0,2.702514218082377e-08,30,35,100.47757259136523,65.7409792196999,34_A-B,PCF,PCF_int0_100,34_PCF_A-B_int0_100
586,A,B,34,TCM_A-B_H0-nBars,371.0,0.04303339245878793,30,35,14.0,18.0,34_A-B,TCM,TCM_H0-nBars,34_TCM_A-B_H0-nBars
587,A,B,34,TCM_A-B_H1-nBars,290.5,0.0020116408055791137,30,35,10.5,18.0,34_A-B,TCM,TCM_H1-nBars,34_TCM_A-B_H1-nBars
588,A,B,34,TCM_A-B_H0-death-mean,411.0,0.13529318546197713,30,35,3.548352063773244,6.446039152969995,34_A-B,TCM,TCM_H0-death-mean,34_TCM_A-B_H0-death-mean
589,A,B,34,TCM_A-B_H0-death-sd,653.0,0.09339067572681037,30,35,19.775375097504828,9.74188913525921,34_A-B,TCM,TCM_H0-death-sd,34_TCM_A-B_H0-death-sd
590,A,B,34,TCM_A-B_H1-birth-mean,397.0,0.09339067572681037,30,35,9.18744868164261,13.215814992001182,34_A-B,TCM,TCM_H1-birth-mean,34_TCM_A-B_H1-birth-mean
591,A,B,34,TCM_A-B_H1-death-mean,520.0,0.9527803425903247,30,35,24.54282239874204,21.25190687179565,34_A-B,TCM,TCM_H1-death-mean,34_TCM_A-B_H1-death-mean
592,A,B,34,TCM_A-B_H1-death-sd,628.0,0.17740090157425303,30,35,16.726769467652616,6.705493661888441,34_A-B,TCM,TCM_H1-death-sd,34_TCM_A-B_H1-death-sd
593,A,B,34,TCM_A-B_H1-persistence-mean,604.0,0.3016113109678439,30,35,11.385338695844013,6.204731435714556,34_A-B,TCM,TCM_H1-persistence-mean,34_TCM_A-B_H1-persistence-mean
594,A,B,34,TCM_A-B_H1-persistence-sd,596.0,0.3535570392212165,30,35,12.029149729284178,7.001073291321465,34_A-B,TCM,TCM_H1-persistence-sd,34_TCM_A-B_H1-persistence-sd
595,A,B,35,WassersteinDistance_A-B,247.0,0.659358602035776,35,13,99.69906315473308,101.95296921083964,35_A-B,WassersteinDistance,WassersteinDistance,35_WassersteinDistance_A-B
596,A,B,35,PCF_A-B_gmax,202.0,0.5619156086532473,35,13,1.1317929701494596,1.1644867462913768,35_A-B,PCF,PCF_gmax,35_PCF_A-B_gmax
597,A,B,35,PCF_A-B_rpeak,248.0,0.6418792645255573,35,13,35.0,55.0,35_A-B,PCF,PCF_rpeak,35_PCF_A-B_rpeak
598,A,B,35,PCF_A-B_gmin,165.0,0.15032162596327361,35,13,0.8053123698094103,0.8588124236981267,35_A-B,PCF,PCF_gmin,35_PCF_A-B_gmin
599,A,B,35,PCF_A-B_rtrough,199.5,0.5207122703271478,35,13,20.0,35.0,35_A-B,PCF,PCF_rtrough,35_PCF_A-B_rtrough
600,A,B,35,PCF_A-B_int0_20,169.0,0.1784326516203395,35,13,19.56477812283717,20.055422686174914,35_A-B,PCF,PCF_int0_20,35_PCF_A-B_int0_20
